loan_type,loan_amount,action_taken,occupancy_type,census_tract,applicant_ethnicity_1,co_applicant_ethnicity_1,applicant_race_1,applicant_race_2,co_applicant_race_1,co_applicant_race_2,applicant_sex,co_applicant_sex,applicant_age,co_applicant_age,income,lien_status,applicant_credit_score_type,co_applicant_credit_score_type,origination_charges,discount_points,lender_credits,interest_rate,debt_to_income_ratio,combined_loan_to_value_ratio,loan_term,property_value,manufactured_home_secured_property_type,total_units,aus_1,reverse_mortgage,open_end_line_of_credit,manufactured_home_land_property_interest,total_loan_costs,total_points_and_fees,prepayment_penalty_term,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,multifamily_affordable_units,"('applicant_race_2',)","('co_applicant_race_2',)"
2,645000,6,1,6073019208,1,1,5,0,5,0,2,2,1,1,167,1,9,9,0,0,0,14,19,0,14,63,3,1,6,2,2,5,701,0,0,2,2,2,2,0,0,6
1,375000,6,1,6073003103,1,5,5,0,8,0,1,5,0,6,70,1,9,9,0,0,0,10,19,0,14,45,3,1,6,2,2,5,50,0,0,2,2,2,2,0,0,6
1,345000,6,2,56039967800,2,2,5,0,1,0,1,2,2,1,178,1,9,9,0,0,0,10,19,0,5,90,3,1,6,2,2,5,274,0,0,2,2,2,2,0,0,6
1,165000,6,1,4025000801,3,5,6,0,8,0,2,5,1,6,36,1,9,9,0,0,0,17,19,0,14,27,3,1,6,2,2,5,70,0,0,2,2,2,2,0,0,6
1,265000,6,1,53053940005,3,5,6,0,8,0,1,5,1,6,46,1,9,9,0,0,0,21,19,0,14,33,3,1,6,2,2,5,56,0,0,2,2,2,2,0,0,6
1,145000,6,1,48027020300,2,2,5,0,5,0,2,2,6,2,168,1,9,9,0,0,0,21,19,0,14,11,3,1,6,2,2,5,297,0,0,2,2,2,2,0,0,6
1,615000,6,1,6037553200,1,5,5,0,8,0,1,5,2,6,145,1,9,9,0,0,0,23,19,0,14,64,3,1,6,2,2,5,128,0,0,2,2,2,2,0,0,6
3,275000,6,1,56021000800,2,5,5,0,8,0,1,5,0,6,43,1,9,9,1,0,0,16,19,0,14,24,3,1,6,2,2,5,251,0,0,2,2,2,2,0,0,6
3,345000,6,1,56021001502,2,2,5,0,5,0,2,1,0,0,110,1,9,9,1,0,0,16,19,0,14,30,3,1,6,2,2,5,673,0,0,2,2,2,2,0,0,6
3,245000,6,1,4013618000,2,2,5,0,5,0,1,2,4,4,50,1,9,9,1,0,0,21,19,0,14,25,3,1,6,2,2,5,109,0,0,2,2,2,2,0,0,6
2,145000,6,1,4021000801,2,5,5,0,8,0,1,5,0,6,20,1,9,9,0,0,0,11,19,0,14,12,3,1,6,2,2,5,502,0,0,2,2,2,2,0,0,6
1,275000,6,1,25009221500,2,5,5,0,8,0,1,5,1,6,58,1,9,9,0,0,0,21,19,0,14,42,3,4,6,2,2,5,159,0,0,2,2,2,2,0,0,6
3,465000,6,1,25009217500,2,2,5,0,5,0,1,2,0,0,0,1,9,9,1,0,0,11,19,0,14,43,3,1,6,2,2,5,474,0,0,2,2,2,2,0,0,6
1,225000,6,1,22055000500,2,2,5,0,5,0,1,2,0,0,49,1,9,9,0,0,0,12,19,0,14,21,3,1,6,2,2,5,156,0,0,2,2,2,2,0,0,6
3,685000,6,1,25017337202,2,2,5,0,5,0,2,1,1,2,189,1,9,9,1,0,0,10,19,0,14,67,3,1,6,2,2,5,266,0,0,2,2,2,2,0,0,6
1,285000,6,1,17097861607,2,5,5,0,8,0,1,5,0,6,61,1,9,9,0,0,0,14,19,0,14,26,3,1,6,2,2,5,302,0,0,2,2,2,2,0,0,6
1,485000,6,1,25017356602,2,5,2,1,8,0,1,5,0,6,85,1,9,9,0,0,0,12,19,0,14,54,3,1,6,2,2,5,503,0,0,2,2,2,2,0,1,6
1,285000,6,1,6071000901,1,5,5,0,8,0,2,5,2,6,34,1,9,9,0,0,0,10,19,0,14,48,3,1,6,2,2,5,50,0,0,2,2,2,2,0,0,6
3,415000,2,1,28047003404,2,5,5,0,8,0,1,5,1,6,75,1,2,10,0,0,0,11,1,153,14,40,3,1,6,2,2,5,0,0,0,2,2,2,2,0,0,6
1,305000,6,1,48157673102,2,2,6,0,6,0,2,1,2,2,128,1,9,9,0,0,0,14,19,0,14,31,3,1,6,2,2,5,422,0,0,2,2,2,2,0,0,6
2,265000,6,1,27053022102,3,5,5,0,8,0,2,5,2,6,97,1,9,9,0,0,0,24,19,0,14,31,3,1,6,2,2,5,575,0,0,2,2,2,2,0,0,6
3,505000,6,1,48029191808,2,5,5,0,8,0,1,5,3,6,125,1,9,9,1,0,0,11,19,0,14,48,3,1,6,2,2,5,491,0,0,2,2,2,2,0,0,6
1,105000,6,1,48029151600,1,5,5,0,8,0,1,5,2,6,86,1,9,9,0,0,0,18,19,0,14,7,3,1,6,2,2,5,226,0,0,2,2,2,2,0,0,6
3,295000,6,1,4013050606,1,2,6,0,5,0,1,2,0,0,70,1,9,9,1,0,0,11,19,0,14,29,3,1,6,2,2,5,147,0,0,2,2,2,2,0,0,6
3,85000,6,1,42003496102,2,2,5,0,5,0,1,2,4,4,65,1,9,9,1,0,0,10,19,0,14,13,3,1,6,2,2,5,426,0,0,2,2,2,2,0,0,6
1,215000,6,1,12033003700,2,2,5,0,5,0,1,2,1,1,96,1,9,9,0,0,0,12,19,0,14,20,3,1,6,2,2,5,294,0,0,2,2,2,2,0,0,6
1,165000,6,1,34029735002,2,5,5,0,8,0,1,5,0,6,45,1,9,9,0,0,0,21,19,0,14,14,3,1,6,2,2,5,479,0,0,2,2,2,2,0,0,6
3,335000,6,1,39061024321,2,5,5,0,8,0,1,5,1,6,0,1,9,9,1,0,0,16,19,0,14,31,3,1,6,2,2,5,438,0,0,2,2,2,2,0,0,6
3,225000,6,1,48157673400,1,2,5,0,5,0,1,2,0,0,0,1,9,9,1,0,0,6,19,0,14,20,3,1,6,2,2,5,432,0,0,2,2,2,2,0,0,6
1,245000,6,1,48339690100,2,2,5,0,5,0,2,1,0,1,120,1,9,9,0,0,0,25,19,0,14,23,3,1,6,2,2,5,380,0,0,2,2,2,2,0,0,6
3,205000,6,1,48201553500,2,5,3,0,8,0,1,5,4,6,0,1,9,9,82,67,0,10,19,0,14,19,3,1,6,2,2,5,594,0,0,2,2,2,2,0,0,6
3,345000,6,1,16001002224,2,2,5,0,5,0,2,1,2,3,105,1,9,9,1,0,0,24,19,0,14,31,3,1,6,2,2,5,415,0,0,2,2,2,2,0,0,6
1,95000,6,1,48291701000,2,5,5,0,8,0,2,5,3,6,11,1,9,9,0,0,0,24,19,0,14,10,2,1,6,2,2,1,221,0,0,2,2,2,2,0,0,6
1,195000,6,3,48215023904,3,5,5,0,8,0,1,5,0,6,117,1,9,9,0,0,0,25,19,0,14,22,3,4,6,2,2,5,336,0,0,2,2,2,2,0,0,6
1,445000,6,1,17031720200,2,2,5,0,5,0,1,2,0,0,93,1,9,9,0,0,0,9,19,0,14,43,3,1,6,2,2,5,322,0,0,2,2,2,2,0,0,6
1,265000,6,1,34003003402,2,5,2,3,8,0,1,5,3,6,87,1,9,9,0,0,0,21,19,0,14,30,3,1,6,2,2,5,195,0,0,2,2,2,2,0,3,6
1,245000,6,1,34031236602,2,5,5,0,8,0,1,5,1,6,108,1,9,9,0,0,0,14,19,0,14,37,3,1,6,2,2,5,168,0,0,2,2,2,2,0,0,6
1,475000,6,1,34025810102,2,5,5,0,8,0,1,5,1,6,140,1,9,9,0,0,0,12,19,0,14,58,3,1,6,2,2,5,365,0,0,2,2,2,2,0,0,6
3,215000,6,1,4013061009,1,5,5,0,8,0,2,5,2,6,0,1,9,9,1,0,0,11,19,0,14,20,3,1,6,2,2,5,109,0,0,2,2,2,2,0,0,6
1,395000,6,1,6037920017,2,5,5,0,8,0,2,5,3,6,121,1,9,9,0,0,0,9,19,0,14,62,3,1,6,2,2,5,50,0,0,2,2,2,2,0,0,6
1,215000,6,1,41047001100,2,5,5,0,8,0,1,5,1,6,52,1,9,9,0,0,0,9,19,0,14,32,3,1,6,2,2,5,178,0,0,2,2,2,2,0,0,6
1,245000,6,1,26099223400,2,5,5,0,8,0,1,5,2,6,97,1,9,9,0,0,0,10,19,0,14,34,3,1,6,2,2,5,81,0,0,2,2,2,2,0,0,6
1,475000,6,1,6065046602,2,5,5,0,8,0,2,5,2,6,94,1,9,9,0,0,0,10,19,0,14,64,3,1,6,2,2,5,128,0,0,2,2,2,2,0,0,6
1,255000,6,1,6019004503,2,2,5,0,5,0,1,2,3,3,95,1,9,9,0,0,0,10,19,0,14,30,3,1,6,2,2,5,50,0,0,2,2,2,2,0,0,6
1,355000,6,1,17031770902,2,5,2,0,8,0,1,5,2,6,119,1,9,9,0,0,0,12,19,0,14,40,3,1,6,2,2,5,102,0,0,2,2,2,2,0,0,6
1,255000,6,1,6071008800,2,5,5,0,8,0,1,5,2,6,96,1,9,9,0,0,0,12,19,0,14,30,3,1,6,2,2,5,50,0,0,2,2,2,2,0,0,6
1,275000,6,1,6095251000,3,5,6,0,8,0,1,5,0,6,63,1,9,9,0,0,0,12,19,0,14,25,3,1,6,2,2,5,50,0,0,2,2,2,2,0,0,6
1,315000,6,1,6067009006,2,2,5,0,5,0,1,2,2,1,38,1,9,9,0,0,0,12,19,0,14,30,3,1,6,2,2,5,50,0,0,2,2,2,2,0,0,6
1,295000,6,1,6029003900,2,2,5,0,5,0,1,2,0,0,120,1,9,9,0,0,0,12,19,0,14,28,3,1,6,2,2,5,50,0,0,2,2,2,2,0,0,6
1,265000,6,1,17197880121,2,2,5,0,5,0,1,1,0,3,79,1,9,9,0,0,0,12,19,0,14,25,3,1,6,2,2,5,256,0,0,2,2,2,2,0,0,6
1,215000,6,3,17089854600,2,2,5,0,5,0,1,2,4,4,142,1,9,9,0,0,0,12,19,0,14,25,3,2,6,2,2,5,273,0,0,2,2,2,2,0,0,6
1,295000,6,1,26087340000,2,2,5,0,5,0,1,2,1,1,123,1,9,9,0,0,0,13,19,0,14,30,3,1,6,2,2,5,122,0,0,2,2,2,2,0,0,6
1,335000,6,2,16055001700,2,2,5,0,5,0,1,2,3,3,130,1,9,9,0,0,0,13,19,0,14,39,3,1,6,2,2,5,390,0,0,2,2,2,2,0,0,6
1,395000,6,1,6013360101,1,1,5,0,5,0,1,2,7,8,102,1,9,9,0,0,0,13,19,0,14,65,3,1,6,2,2,5,50,0,0,2,2,2,2,0,0,6
1,485000,6,3,17031243100,2,5,5,0,8,0,1,5,3,6,140,1,9,9,0,0,0,21,19,0,14,85,3,1,6,2,2,5,201,0,0,2,2,2,2,0,0,6
1,275000,6,3,17031819400,2,5,5,0,8,0,1,5,3,6,149,1,9,9,0,0,0,27,19,0,14,42,3,4,6,2,2,5,293,0,0,2,2,2,2,0,0,6
1,485000,6,3,6017030401,2,2,5,0,5,0,1,2,3,3,227,1,9,9,0,0,0,29,19,0,14,65,3,1,6,2,2,5,218,0,0,2,2,2,2,0,0,6
2,465000,6,1,6013367100,1,1,5,0,5,0,1,2,0,7,85,1,9,9,0,0,0,11,19,0,14,44,3,1,6,2,2,5,676,0,0,2,2,2,2,0,0,6
2,395000,6,1,6077003801,1,5,5,0,8,0,1,5,2,6,64,1,9,9,0,0,0,11,19,0,14,37,3,1,6,2,2,5,651,0,0,2,2,2,2,0,0,6
2,205000,6,1,17031802404,1,1,5,0,5,0,2,2,1,7,61,1,9,9,0,0,0,11,19,0,14,17,3,1,6,2,2,5,554,0,0,2,2,2,2,0,0,6
2,205000,6,1,6107003501,2,5,5,0,8,0,2,5,1,6,35,1,9,9,0,0,0,16,19,0,14,22,3,1,6,2,2,5,532,0,0,2,2,2,2,0,0,6
2,205000,6,1,17201003806,2,5,5,0,8,0,1,5,1,6,74,1,9,9,0,0,0,16,19,0,14,18,3,1,6,2,2,5,570,0,0,2,2,2,2,0,0,6
2,345000,6,1,17097861402,1,1,5,0,5,0,2,2,3,7,66,1,9,9,0,0,0,16,19,0,14,34,3,1,6,2,2,5,650,0,0,2,2,2,2,0,0,6
1,315000,6,1,42101003200,2,2,5,0,5,0,1,2,0,0,103,1,9,9,0,0,0,9,19,0,14,37,3,1,6,2,2,5,270,0,0,2,2,2,2,0,0,6
1,335000,6,1,6067007906,3,5,6,0,8,0,2,5,4,6,57,1,9,9,0,0,0,9,19,0,14,46,3,1,6,2,2,5,129,0,0,2,2,2,2,0,0,6
1,295000,6,1,34005703104,2,5,5,0,8,0,1,5,1,6,72,1,9,9,0,0,0,9,19,0,14,30,3,1,6,2,2,5,214,0,0,2,2,2,2,0,0,6
1,285000,6,1,42091207202,3,3,6,0,6,0,2,1,0,0,96,1,9,9,0,0,0,12,19,0,14,28,3,1,6,2,2,5,526,0,0,2,2,2,2,0,0,6
1,435000,6,1,34007607505,2,2,5,0,5,0,2,1,1,2,201,1,9,9,0,0,0,12,19,0,14,43,3,1,6,2,2,5,332,0,0,2,2,2,2,0,0,6
1,265000,6,1,34003054600,1,5,5,0,8,0,1,5,1,6,81,1,9,9,0,0,0,12,19,0,14,35,3,1,6,2,2,5,191,0,0,2,2,2,2,0,0,6
1,325000,6,1,42017104603,2,5,5,0,8,0,2,5,1,6,92,1,9,9,0,0,0,13,19,0,14,46,3,1,6,2,2,5,283,0,0,2,2,2,2,0,0,6
1,385000,6,1,42091210500,2,2,5,0,5,0,1,2,2,1,144,1,9,9,0,0,0,14,19,0,14,48,3,1,6,2,2,5,333,0,0,2,2,2,2,0,0,6
1,225000,6,1,42101018002,3,5,5,0,8,0,2,5,0,6,67,1,9,9,0,0,0,14,19,0,14,29,3,1,6,2,2,5,198,0,0,2,2,2,2,0,0,6
1,215000,6,1,34005704014,3,5,5,0,8,0,1,5,0,6,78,1,9,9,0,0,0,21,19,0,14,19,3,1,6,2,2,5,197,0,0,2,2,2,2,0,0,6
1,455000,6,1,34035052400,2,5,3,0,8,0,3,5,1,6,124,1,9,9,0,0,0,25,19,0,14,55,3,1,6,2,2,5,353,0,0,2,2,2,2,0,0,6
1,75000,6,1,34015501500,2,5,5,0,8,0,1,5,1,6,50,1,9,9,0,0,0,29,19,0,14,5,3,1,6,2,2,5,72,0,0,2,2,2,2,0,0,6
2,445000,6,1,34003011400,2,5,5,0,8,0,2,5,1,6,80,1,9,9,0,0,0,4,19,0,14,58,3,2,6,2,2,5,682,0,0,2,2,2,2,0,0,6
2,125000,6,1,42095017200,3,5,6,0,8,0,2,5,0,6,22,1,9,9,0,0,0,14,19,0,14,9,3,1,6,2,2,5,506,0,0,2,2,2,2,0,0,6
2,135000,6,1,42133022920,2,5,5,0,8,0,2,5,3,6,58,1,9,9,0,0,0,14,19,0,14,12,3,1,6,2,2,5,488,0,0,2,2,2,2,0,0,6
2,125000,6,1,36055014202,2,5,5,0,8,0,2,5,1,6,59,1,9,9,0,0,0,16,19,0,14,10,3,1,6,2,2,5,514,0,0,2,2,2,2,0,0,6
2,145000,6,1,42101030600,2,5,3,0,8,0,2,5,1,6,34,1,9,9,0,0,0,16,19,0,14,11,3,1,6,2,2,5,520,0,0,2,2,2,2,0,0,6
2,205000,6,1,42101034000,1,5,5,0,8,0,1,5,2,6,35,1,9,9,0,0,0,16,19,0,14,19,3,1,6,2,2,5,577,0,0,2,2,2,2,0,0,6
2,115000,6,1,9009170500,3,5,6,0,8,0,1,5,2,6,44,1,9,9,0,0,0,14,19,0,14,10,3,1,6,2,2,5,490,0,0,2,2,2,2,0,0,6
2,145000,6,1,34015501702,2,2,5,0,5,0,1,2,6,7,52,1,9,9,0,0,0,16,19,0,14,12,3,2,6,2,2,5,522,0,0,2,2,2,2,0,0,6
2,125000,6,1,42101006400,2,2,3,0,3,0,2,1,1,1,33,1,9,9,0,0,0,27,19,0,14,9,3,1,6,2,2,5,501,0,0,2,2,2,2,0,0,6
1,285000,6,1,48041002009,2,5,5,0,8,0,2,5,7,6,51,1,9,9,0,0,0,15,19,0,14,32,3,1,6,2,2,5,389,0,0,2,2,2,2,0,0,6
3,315000,6,1,1101005604,2,2,3,0,3,0,3,2,0,0,0,1,9,9,1,0,0,10,19,0,14,28,3,1,6,2,2,5,135,0,0,2,2,2,2,0,0,6
1,485000,6,1,13057090701,2,5,5,0,8,0,1,5,2,6,212,1,9,9,0,0,0,12,19,0,14,69,3,1,6,2,2,5,410,0,0,2,2,2,2,0,0,6
2,285000,6,1,47149040902,2,2,5,0,5,0,1,2,1,0,0,1,9,9,0,0,0,14,19,0,14,25,3,1,6,2,2,5,625,0,0,2,2,2,2,0,0,6
2,225000,6,1,47149040501,2,2,5,0,5,0,2,1,3,2,0,1,9,9,0,0,0,16,19,0,14,22,3,1,6,2,2,5,588,0,0,2,2,2,2,0,0,6
2,225000,6,1,47003950401,1,5,5,0,8,0,1,5,0,6,31,1,9,9,0,0,0,16,19,0,14,19,3,1,6,2,2,5,561,0,0,2,2,2,2,0,0,6
1,375000,6,1,47187051202,2,5,5,0,8,0,1,5,1,6,109,1,9,9,0,0,0,14,19,0,14,44,3,1,6,2,2,5,351,0,0,2,2,2,2,0,0,6
1,325000,6,1,47093005701,2,5,5,0,8,0,1,5,2,6,113,1,9,9,0,0,0,12,19,0,10,44,3,1,6,2,2,5,241,0,0,2,2,2,2,0,0,6
1,365000,6,1,19049050803,2,2,5,0,5,0,2,1,1,1,189,1,9,9,0,0,0,14,19,0,14,43,3,1,6,2,2,5,429,0,0,2,2,2,2,0,0,6
1,275000,6,1,5089960300,2,2,5,0,5,0,1,2,7,4,66,1,9,9,0,0,0,14,19,0,14,29,3,1,6,2,2,5,286,0,0,2,2,2,2,0,0,6
1,345000,6,1,47001020201,3,3,5,0,5,0,1,2,4,3,90,1,9,9,0,0,0,12,19,0,14,40,3,1,6,2,2,5,204,0,0,2,2,2,2,0,0,6
1,305000,6,3,47187050701,3,3,5,0,5,0,1,2,1,1,208,1,9,9,0,0,0,18,19,0,14,37,3,1,6,2,2,5,371,0,0,2,2,2,2,0,0,6
1,245000,6,1,47149040808,2,2,5,0,5,0,1,2,0,0,51,1,9,9,0,0,0,12,19,0,14,29,3,1,6,2,2,5,268,0,0,2,2,2,2,0,0,6
2,265000,6,1,47149041000,2,5,5,0,8,0,1,5,3,6,64,1,9,9,0,0,0,16,19,0,14,23,3,1,6,2,2,5,623,0,0,2,2,2,2,0,0,6
3,305000,6,1,47149041402,2,5,5,0,8,0,1,5,4,6,0,1,9,9,1,0,0,5,19,0,14,28,3,1,6,2,2,5,258,0,0,2,2,2,2,0,0,6
1,325000,6,1,47149040807,2,2,5,0,5,0,1,2,6,0,63,1,9,9,0,0,0,21,19,0,14,33,3,1,6,2,2,5,601,0,0,2,2,2,2,0,0,6
1,335000,6,1,51145500101,2,2,5,0,5,0,1,2,0,0,183,1,9,9,0,0,0,12,19,0,14,41,3,1,6,2,2,5,209,0,0,2,2,2,2,0,0,6
2,135000,6,1,55079000501,2,2,3,0,3,0,2,1,1,0,45,1,9,9,0,0,0,28,19,0,14,10,3,1,6,2,2,5,510,0,0,2,2,2,2,0,0,6
1,345000,6,1,8001009408,2,5,5,0,8,0,1,5,1,6,158,1,9,9,0,0,0,14,19,0,14,40,3,1,6,2,2,5,118,0,0,2,2,2,2,0,0,6
1,315000,6,1,55089660201,2,5,5,0,8,0,1,5,1,6,80,1,9,9,0,0,0,14,19,0,14,32,3,1,6,2,2,5,304,0,0,2,2,2,2,0,0,6
3,315000,6,1,47149041000,2,2,5,0,5,0,1,2,1,1,0,1,9,9,1,0,0,6,19,0,14,29,3,1,6,2,2,5,258,0,0,2,2,2,2,0,0,6
1,425000,6,1,12086015100,1,2,5,0,5,0,2,1,3,4,84,1,9,9,0,0,0,14,19,0,14,50,3,1,6,2,2,5,376,0,0,2,2,2,2,0,0,6
1,325000,6,1,47187050101,2,2,5,0,5,0,1,2,1,1,178,1,9,9,0,0,0,7,19,0,14,45,3,1,6,2,2,5,349,0,0,2,2,2,2,0,0,6
1,395000,1,1,6073008502,2,2,5,0,5,0,2,1,4,1,236,1,2,9,0,0,0,6,17,19,14,74,3,2,6,2,2,5,88,0,0,2,2,2,2,0,0,6
1,445000,6,1,6111007201,2,5,5,0,8,0,2,5,4,6,55,1,9,9,0,0,0,12,19,0,14,65,3,1,6,2,2,5,52,0,0,2,2,2,2,0,0,6
1,165000,1,1,6065040405,2,1,5,0,5,0,1,2,1,1,47,1,1,9,0,0,0,9,11,12,14,37,3,1,6,2,2,5,73,0,0,2,2,2,2,0,0,6
1,255000,1,1,41043030904,2,5,5,0,8,0,2,5,1,6,80,1,1,10,84,68,0,7,6,71,10,33,3,1,6,2,2,5,589,0,0,2,2,2,2,0,0,6
2,325000,1,1,8005084200,1,1,5,0,5,0,1,2,0,1,0,1,3,9,0,0,0,29,17,161,14,29,3,1,6,2,2,5,604,0,0,2,2,2,2,0,0,6
1,155000,1,3,39035119502,2,2,5,0,5,0,2,1,1,1,120,1,2,9,0,0,0,21,0,93,14,17,3,3,6,2,2,5,246,0,0,2,2,2,2,0,0,6
1,135000,1,3,39035183100,2,2,5,0,5,0,2,1,1,1,108,1,2,9,0,0,0,21,0,93,14,15,3,2,6,2,2,5,234,0,0,2,2,2,2,0,0,6
3,305000,1,1,4013422401,2,5,5,0,8,0,1,5,1,6,0,1,3,10,1,0,0,11,17,171,14,23,3,1,6,2,2,5,579,0,0,2,2,2,2,0,0,6
2,205000,1,1,17197880421,1,1,5,0,5,0,1,1,0,0,89,1,1,9,0,0,0,11,13,156,14,17,3,1,6,2,2,5,610,0,0,2,2,2,2,0,0,6
3,405000,1,1,24013505205,2,2,5,0,5,0,1,2,3,3,127,1,1,9,79,65,0,9,4,137,14,42,3,1,6,2,2,5,709,0,0,2,2,2,2,0,0,6
1,445000,1,1,6073017051,2,2,5,0,2,5,1,2,1,1,106,1,2,9,0,0,0,24,2,152,14,43,2,1,6,2,2,1,52,0,0,2,2,2,2,0,0,4
1,185000,1,1,6089012101,2,5,5,0,8,0,2,5,0,6,49,1,2,10,0,0,0,10,7,115,5,20,3,1,6,2,2,5,30,0,0,2,2,2,2,0,0,6
2,445000,1,1,6113010302,2,2,5,0,5,0,2,1,2,2,122,1,1,9,0,0,0,11,16,90,14,55,3,1,6,2,2,5,661,0,0,2,2,2,2,0,0,6
1,175000,1,1,49035113600,2,5,5,0,8,0,2,5,0,6,26,1,2,10,28,30,0,14,11,72,14,21,3,1,6,2,2,5,346,0,0,2,2,2,2,0,0,6
2,205000,1,1,26045021002,2,2,5,0,5,0,2,1,3,4,0,1,2,9,0,0,0,11,18,166,14,16,3,1,6,2,2,5,537,0,0,2,2,2,2,0,0,6
1,225000,1,1,8123001413,1,5,6,0,8,0,2,5,1,6,65,1,1,10,59,49,0,12,14,132,14,26,3,1,6,2,2,5,441,0,0,2,2,2,2,0,0,6
1,245000,1,1,6089010703,2,2,5,0,5,0,1,2,1,1,55,1,2,9,0,0,0,14,1,103,14,28,3,1,6,2,2,5,30,0,0,2,2,2,2,0,0,6
1,365000,1,1,6073008335,2,1,5,0,5,0,1,2,1,1,224,1,2,9,0,0,0,7,17,10,14,80,3,1,6,2,2,5,133,0,0,2,2,2,2,0,0,6
1,135000,1,1,37063000401,2,2,5,0,5,0,2,1,1,1,117,1,2,9,0,0,0,7,17,9,10,30,3,1,6,2,2,5,36,0,0,2,2,2,2,0,0,6
1,445000,1,3,4013103207,2,2,2,0,2,0,1,2,1,1,219,1,2,9,0,0,0,23,0,79,13,58,3,1,6,2,2,5,146,0,0,2,2,2,2,0,0,6
3,235000,1,1,6099003001,2,5,5,0,8,0,1,5,4,6,38,1,3,10,77,62,0,6,2,120,14,25,3,1,6,2,2,5,524,0,0,2,2,2,2,0,0,6
1,265000,1,1,17031805402,2,5,5,0,8,0,1,5,3,6,136,1,2,10,7,11,0,11,0,61,14,35,3,1,6,2,2,5,143,0,0,2,2,2,2,0,0,6
1,315000,1,3,4013619900,2,2,2,0,2,0,1,2,1,1,212,1,2,9,0,0,0,21,16,40,10,49,3,1,6,2,2,5,146,0,0,2,2,2,2,0,0,6
1,295000,6,1,41051007700,2,5,5,0,8,0,2,5,0,6,41,1,9,9,13,18,0,24,19,0,14,27,2,1,6,2,2,1,408,0,0,2,2,2,2,0,0,6
1,725000,6,1,36047054600,2,2,5,0,5,0,1,1,1,4,186,1,9,9,0,0,0,12,19,0,14,92,3,1,6,2,2,5,515,0,0,2,2,2,2,0,0,6
1,185000,6,1,55079120400,2,2,5,0,5,0,2,1,0,0,69,1,9,9,0,0,0,7,19,0,14,20,3,1,6,2,2,5,238,0,0,2,2,2,2,0,0,6
1,585000,6,1,6073017053,2,5,5,0,8,0,1,5,2,6,143,1,9,9,0,0,0,7,19,0,14,83,3,1,6,2,2,5,131,0,0,2,2,2,2,0,0,6
1,245000,6,1,25027709701,2,2,5,0,5,0,1,2,2,3,67,1,9,9,0,0,0,10,19,0,14,28,3,1,6,2,2,5,85,0,0,2,2,2,2,0,0,6
2,215000,6,1,42011011703,2,2,5,0,5,0,1,2,0,7,79,1,9,9,0,0,0,4,19,0,14,18,3,1,6,2,2,5,560,0,0,2,2,2,2,0,0,6
1,335000,6,1,22055001402,2,2,5,0,5,0,1,2,1,1,123,1,9,9,0,0,0,7,19,0,14,35,3,1,6,2,2,5,225,0,0,2,2,2,2,0,0,6
1,195000,6,1,17043845000,2,5,5,0,8,0,1,5,0,6,101,1,9,9,0,0,0,7,19,0,14,20,3,1,6,2,2,5,40,0,0,2,2,2,2,0,0,6
3,325000,6,1,4013420112,3,5,6,0,8,0,3,5,7,6,27,1,9,9,1,0,0,6,19,0,14,38,3,1,6,2,2,5,151,0,0,2,2,2,2,0,0,6
2,435000,6,1,34025809901,2,2,5,0,5,0,1,2,1,1,174,1,9,9,0,0,0,9,19,0,14,45,3,1,6,2,2,5,687,0,0,2,2,2,2,0,0,6
1,505000,6,1,25017382300,2,5,5,0,8,0,1,5,0,6,114,1,9,9,0,0,0,11,19,0,14,69,3,1,6,2,2,5,228,0,0,2,2,2,2,0,0,6
2,65000,6,1,17163503301,2,5,5,0,8,0,1,5,0,6,33,1,9,9,0,0,0,5,19,0,14,3,3,1,6,2,2,5,404,0,0,2,2,2,2,0,0,6
2,125000,6,1,23019012500,2,5,3,0,8,0,2,5,1,6,45,1,9,9,0,0,0,17,19,0,14,10,2,1,6,2,2,1,454,0,0,2,2,2,2,0,0,6
1,375000,6,2,18085961000,2,2,5,0,5,0,3,3,3,3,186,1,9,9,0,0,0,6,19,0,14,57,3,1,6,2,2,5,58,0,0,2,2,2,2,0,0,6
2,225000,6,1,26045020101,2,5,5,0,8,0,2,5,1,6,61,1,9,9,0,0,0,16,19,0,14,21,3,1,6,2,2,5,566,0,0,2,2,2,2,0,0,6
1,195000,6,1,17043840201,2,1,5,0,5,0,1,2,3,3,60,1,9,9,0,0,0,10,19,0,14,38,3,1,6,2,2,5,39,0,0,2,2,2,2,0,0,6
4,125000,6,1,33009960300,3,3,6,0,6,0,3,3,6,7,44,1,9,9,0,0,0,6,19,0,14,9,3,1,6,2,2,5,442,0,0,2,2,2,2,0,0,6
3,225000,6,1,10001040100,2,5,5,0,8,0,1,5,0,6,25,1,9,9,1,0,0,11,19,0,14,19,3,1,6,2,2,5,655,0,0,2,2,2,2,0,0,6
2,295000,6,1,50011010100,2,2,5,0,5,0,1,2,2,2,102,1,9,9,0,0,0,6,19,0,14,35,3,1,6,2,2,5,631,0,0,2,2,2,2,0,0,6
1,135000,6,1,53027000200,2,5,5,0,8,0,2,5,4,6,18,1,9,9,0,0,0,27,19,0,14,14,2,1,6,2,2,1,115,0,0,2,2,2,2,0,0,6
1,255000,6,1,18057110507,2,5,3,0,8,0,1,5,1,6,100,1,9,9,0,0,0,7,19,0,14,29,3,1,6,2,2,5,48,0,0,2,2,2,2,0,0,6
